id,na853,mis,proip,ethsia_pistosi,q1,q2,q3,q4,katanomes_etous,user_view,created_at,updated_at,last_quarter_check,sum
1469,2024ΝΑ85300162,5203820,0.00,1571155.16,0.00,1571155.16,0.00,0.00,1510000.00,0.00,2025-04-01 11:54:12.129+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:30.650Z"",""ethsia_pistosi"":1571155.16,""current_quarter"":2,""katanomes_etous"":1510000,""available_budget"":1510000,""yearly_available"":1571155.16,""quarter_available"":0}"
1341,2024ΝΑ85300067,5203821,0.00,104936.31,0.00,104936.31,0.00,0.00,70000.00,0.00,2025-04-01 10:56:02.699+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:57.676Z"",""ethsia_pistosi"":104936.31,""current_quarter"":2,""katanomes_etous"":70000,""available_budget"":70000,""yearly_available"":104936.31,""quarter_available"":0}"
1342,2024ΝΑ85300068,5203822,0.00,11000.00,0.00,11000.00,0.00,0.00,10000.00,0.00,2025-04-01 10:56:03.11+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:58.083Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":10000,""available_budget"":10000,""yearly_available"":11000,""quarter_available"":0}"
1350,2024ΝΑ85300069,5203823,0.00,1553399.74,0.00,1553399.74,0.00,0.00,700000.00,0.00,2025-04-01 10:56:06.361+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:58.503Z"",""ethsia_pistosi"":1553399.74,""current_quarter"":2,""katanomes_etous"":700000,""available_budget"":700000,""yearly_available"":1553399.74,""quarter_available"":0}"
1351,2024ΝΑ85300070,5203824,0.00,935000.00,0.00,935000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:06.776+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:58.915Z"",""ethsia_pistosi"":935000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":935000,""quarter_available"":0}"
1470,2024ΝΑ85300163,5203825,0.00,254002.04,0.00,254002.04,0.00,0.00,250000.00,0.00,2025-04-01 11:54:12.538+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:31.063Z"",""ethsia_pistosi"":254002.04,""current_quarter"":2,""katanomes_etous"":250000,""available_budget"":250000,""yearly_available"":254002.04,""quarter_available"":0}"
1352,2024ΝΑ85300071,5203826,0.00,33000.00,0.00,33000.00,0.00,0.00,10000.00,0.00,2025-04-01 10:56:07.185+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:02.213Z"",""ethsia_pistosi"":33000,""current_quarter"":2,""katanomes_etous"":10000,""available_budget"":10000,""yearly_available"":33000,""quarter_available"":0}"
1353,2024ΝΑ85300072,5203828,0.00,130272.85,0.00,130272.85,0.00,0.00,100000.00,0.00,2025-04-01 10:56:07.602+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:02.625Z"",""ethsia_pistosi"":130272.85,""current_quarter"":2,""katanomes_etous"":100000,""available_budget"":100000,""yearly_available"":130272.85,""quarter_available"":0}"
1354,2024ΝΑ85300073,5203829,0.00,44000.00,0.00,44000.00,0.00,0.00,30000.00,0.00,2025-04-01 10:56:08.005+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:03.038Z"",""ethsia_pistosi"":44000,""current_quarter"":2,""katanomes_etous"":30000,""available_budget"":30000,""yearly_available"":44000,""quarter_available"":0}"
1355,2024ΝΑ85300074,5203830,0.00,88000.00,0.00,88000.00,0.00,0.00,50000.00,0.00,2025-04-01 10:56:08.405+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:03.467Z"",""ethsia_pistosi"":88000,""current_quarter"":2,""katanomes_etous"":50000,""available_budget"":50000,""yearly_available"":88000,""quarter_available"":0}"
1356,2024ΝΑ85300075,5203831,0.00,33000.00,0.00,33000.00,0.00,0.00,20000.00,0.00,2025-04-01 10:56:08.81+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:03.883Z"",""ethsia_pistosi"":33000,""current_quarter"":2,""katanomes_etous"":20000,""available_budget"":20000,""yearly_available"":33000,""quarter_available"":0}"
1472,2024ΝΑ85300165,5203832,0.00,37410.82,0.00,37410.82,0.00,0.00,10000.00,0.00,2025-04-01 11:54:13.392+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:31.905Z"",""ethsia_pistosi"":37410.82,""current_quarter"":2,""katanomes_etous"":10000,""available_budget"":10000,""yearly_available"":37410.82,""quarter_available"":0}"
1364,2024ΝΑ85300076,5203835,0.00,191189.17,0.00,191189.17,0.00,0.00,100000.00,0.00,2025-04-01 10:56:12.078+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:04.294Z"",""ethsia_pistosi"":191189.17,""current_quarter"":2,""katanomes_etous"":100000,""available_budget"":100000,""yearly_available"":191189.17,""quarter_available"":0}"
1365,2024ΝΑ85300077,5203836,0.00,117993.84,0.00,117993.84,0.00,0.00,50000.00,0.00,2025-04-01 10:56:12.485+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:07.623Z"",""ethsia_pistosi"":117993.84,""current_quarter"":2,""katanomes_etous"":50000,""available_budget"":50000,""yearly_available"":117993.84,""quarter_available"":0}"
1366,2024ΝΑ85300078,5203838,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:12.894+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:08.050Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1367,2024ΝΑ85300079,5203839,0.00,19456.00,0.00,19456.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:13.297+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:08.474Z"",""ethsia_pistosi"":19456,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":19456,""quarter_available"":0}"
1368,2024ΝΑ85300080,5203842,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:13.698+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:08.886Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1369,2024ΝΑ85300081,5203843,0.00,9511.74,0.00,9511.74,0.00,0.00,9000.00,0.00,2025-04-01 10:56:14.111+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:09.298Z"",""ethsia_pistosi"":9511.74,""current_quarter"":2,""katanomes_etous"":9000,""available_budget"":9000,""yearly_available"":9511.74,""quarter_available"":0}"
1370,2024ΝΑ85300082,5203845,0.00,11000.00,0.00,11000.00,0.00,0.00,10000.00,0.00,2025-04-01 10:56:14.54+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:09.709Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":10000,""available_budget"":10000,""yearly_available"":11000,""quarter_available"":0}"
1378,2024ΝΑ85300083,5203847,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:17.869+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:34:10.116Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1379,2024ΝΑ85300084,5203848,0.00,1254353.53,0.00,1254353.53,0.00,0.00,1250000.00,0.00,2025-04-01 10:56:18.271+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:52.337Z"",""ethsia_pistosi"":1254353.53,""current_quarter"":2,""katanomes_etous"":1250000,""available_budget"":1250000,""yearly_available"":1254353.53,""quarter_available"":0}"
1380,2024ΝΑ85300085,5203849,0.00,4786.93,0.00,4786.93,0.00,0.00,0.00,0.00,2025-04-01 10:56:18.703+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:52.746Z"",""ethsia_pistosi"":4786.93,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":4786.93,""quarter_available"":0}"
1381,2024ΝΑ85300086,5203850,0.00,63136.00,0.00,63136.00,0.00,0.00,50000.00,0.00,2025-04-01 10:56:19.125+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:53.154Z"",""ethsia_pistosi"":63136,""current_quarter"":2,""katanomes_etous"":50000,""available_budget"":50000,""yearly_available"":63136,""quarter_available"":0}"
1382,2024ΝΑ85300087,5203851,0.00,47763.39,0.00,47763.39,0.00,0.00,20000.00,0.00,2025-04-01 10:56:19.525+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:53.569Z"",""ethsia_pistosi"":47763.39,""current_quarter"":2,""katanomes_etous"":20000,""available_budget"":20000,""yearly_available"":47763.39,""quarter_available"":0}"
1383,2024ΝΑ85300088,5203852,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:19.932+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:53.978Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1391,2024ΝΑ85300089,5203854,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:23.21+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:54.415Z"",""ethsia_pistosi"":0,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":0,""quarter_available"":0}"
1392,2024ΝΑ85300090,5203855,0.00,218906.13,0.00,218906.13,0.00,0.00,200000.00,0.00,2025-04-01 10:56:23.63+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:57.738Z"",""ethsia_pistosi"":218906.13,""current_quarter"":2,""katanomes_etous"":200000,""available_budget"":200000,""yearly_available"":218906.13,""quarter_available"":0}"
1393,2024ΝΑ85300091,5203856,0.00,71981.89,0.00,71981.89,0.00,0.00,50000.00,0.00,2025-04-01 10:56:24.037+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:58.146Z"",""ethsia_pistosi"":71981.89,""current_quarter"":2,""katanomes_etous"":50000,""available_budget"":50000,""yearly_available"":71981.89,""quarter_available"":0}"
1394,2024ΝΑ85300092,5203858,0.00,11000.00,0.00,11000.00,0.00,0.00,6000.00,0.00,2025-04-01 10:56:24.446+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:58.578Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":6000,""available_budget"":6000,""yearly_available"":11000,""quarter_available"":0}"
1395,2024ΝΑ85300093,5203859,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:24.857+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:59.002Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1396,2024ΝΑ85300094,5203860,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:25.26+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:59.419Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1397,2024ΝΑ85300095,5203861,0.00,5265.81,0.00,5265.81,0.00,0.00,5000.00,0.00,2025-04-01 10:56:25.67+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:32:59.834Z"",""ethsia_pistosi"":5265.81,""current_quarter"":2,""katanomes_etous"":5000,""available_budget"":5000,""yearly_available"":5265.81,""quarter_available"":0}"
1405,2024ΝΑ85300096,5203863,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:28.977+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:00.247Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1406,2024ΝΑ85300097,5203864,0.00,33000.00,0.00,33000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:29.389+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:03.578Z"",""ethsia_pistosi"":33000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":33000,""quarter_available"":0}"
1407,2024ΝΑ85300098,5203865,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:29.793+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:04.003Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1408,2024ΝΑ85300099,5203866,0.00,109680.29,0.00,109680.29,0.00,0.00,100000.00,0.00,2025-04-01 10:56:30.196+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:04.431Z"",""ethsia_pistosi"":109680.29,""current_quarter"":2,""katanomes_etous"":100000,""available_budget"":100000,""yearly_available"":109680.29,""quarter_available"":0}"
1409,2024ΝΑ85300100,5203867,0.00,105168.32,0.00,105168.32,0.00,0.00,30000.00,0.00,2025-04-01 10:56:30.601+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:04.847Z"",""ethsia_pistosi"":105168.32,""current_quarter"":2,""katanomes_etous"":30000,""available_budget"":30000,""yearly_available"":105168.32,""quarter_available"":0}"
1410,2024ΝΑ85300101,5203868,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:31.007+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:05.259Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1411,2024ΝΑ85300102,5203869,0.00,7290397.14,0.00,7290397.14,0.00,0.00,2000000.00,0.00,2025-04-01 10:56:31.416+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:05.668Z"",""ethsia_pistosi"":7290397.14,""current_quarter"":2,""katanomes_etous"":2000000,""available_budget"":2000000,""yearly_available"":7290397.14,""quarter_available"":0}"
1414,2024ΝΑ85300103,5203871,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:32.632+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:06.074Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1415,2024ΝΑ85300104,5203874,0.00,22000.00,0.00,22000.00,0.00,0.00,10000.00,0.00,2025-04-01 10:56:33.066+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:07.358Z"",""ethsia_pistosi"":22000,""current_quarter"":2,""katanomes_etous"":10000,""available_budget"":10000,""yearly_available"":22000,""quarter_available"":0}"
1416,2024ΝΑ85300105,5203876,0.00,33000.00,0.00,33000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:33.467+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:07.774Z"",""ethsia_pistosi"":33000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":33000,""quarter_available"":0}"
1417,2024ΝΑ85300106,5203877,0.00,104698.70,0.00,104698.70,0.00,0.00,20000.00,0.00,2025-04-01 10:56:33.878+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:08.183Z"",""ethsia_pistosi"":104698.7,""current_quarter"":2,""katanomes_etous"":20000,""available_budget"":20000,""yearly_available"":104698.7,""quarter_available"":0}"
1418,2024ΝΑ85300107,5203878,0.00,55528.53,0.00,55528.53,0.00,0.00,50000.00,0.00,2025-04-01 10:56:34.278+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:08.590Z"",""ethsia_pistosi"":55528.53,""current_quarter"":2,""katanomes_etous"":50000,""available_budget"":50000,""yearly_available"":55528.53,""quarter_available"":0}"
1419,2024ΝΑ85300108,5203879,0.00,22000.00,0.00,22000.00,0.00,0.00,0.00,0.00,2025-04-01 10:56:34.751+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:09.013Z"",""ethsia_pistosi"":22000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":22000,""quarter_available"":0}"
1420,2024ΝΑ85300109,5203880,0.00,22000.00,0.00,22000.00,0.00,0.00,0.00,0.00,2025-04-01 11:53:51.063+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:09.418Z"",""ethsia_pistosi"":22000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":22000,""quarter_available"":0}"
1421,2024ΝΑ85300110,5203883,0.00,33000.00,0.00,33000.00,0.00,0.00,0.00,0.00,2025-04-01 11:53:51.488+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:09.832Z"",""ethsia_pistosi"":33000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":33000,""quarter_available"":0}"
1422,2024ΝΑ85300111,5203888,0.00,289763.51,0.00,289763.51,0.00,0.00,100000.00,0.00,2025-04-01 11:53:51.899+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:10.254Z"",""ethsia_pistosi"":289763.51,""current_quarter"":2,""katanomes_etous"":100000,""available_budget"":100000,""yearly_available"":289763.51,""quarter_available"":0}"
1423,2024ΝΑ85300112,5203891,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 11:53:52.328+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:10.681Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1424,2024ΝΑ85300113,5203894,0.00,186587.87,0.00,186587.87,0.00,0.00,150000.00,0.00,2025-04-01 11:53:52.752+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:11.086Z"",""ethsia_pistosi"":186587.87,""current_quarter"":2,""katanomes_etous"":150000,""available_budget"":150000,""yearly_available"":186587.87,""quarter_available"":0}"
1425,2024ΝΑ85300114,5203895,0.00,97351.37,0.00,97351.37,0.00,0.00,60000.00,0.00,2025-04-01 11:53:53.167+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:11.503Z"",""ethsia_pistosi"":97351.37,""current_quarter"":2,""katanomes_etous"":60000,""available_budget"":60000,""yearly_available"":97351.37,""quarter_available"":0}"
1426,2024ΝΑ85300115,5203896,0.00,55000.00,0.00,55000.00,0.00,0.00,0.00,0.00,2025-04-01 11:53:53.586+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:11.932Z"",""ethsia_pistosi"":55000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":55000,""quarter_available"":0}"
1427,2024ΝΑ85300116,5203897,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 11:53:54.005+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:12.344Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1428,2024ΝΑ85300117,5203898,0.00,11000.00,0.00,11000.00,0.00,0.00,0.00,0.00,2025-04-01 11:53:54.431+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:12.766Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":11000,""quarter_available"":0}"
1429,2024ΝΑ85300118,5203899,0.00,31531.20,0.00,31531.20,0.00,0.00,10000.00,0.00,2025-04-01 11:53:54.887+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:13.179Z"",""ethsia_pistosi"":31531.2,""current_quarter"":2,""katanomes_etous"":10000,""available_budget"":10000,""yearly_available"":31531.2,""quarter_available"":0}"
1430,2024ΝΑ85300119,5203900,0.00,42335.20,0.00,42335.20,0.00,0.00,40000.00,0.00,2025-04-01 11:53:55.302+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:13.587Z"",""ethsia_pistosi"":42335.2,""current_quarter"":2,""katanomes_etous"":40000,""available_budget"":40000,""yearly_available"":42335.2,""quarter_available"":0}"
1431,2024ΝΑ85300120,5203901,0.00,133180.63,0.00,133180.63,0.00,0.00,100000.00,0.00,2025-04-01 11:53:55.743+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:14.002Z"",""ethsia_pistosi"":133180.63,""current_quarter"":2,""katanomes_etous"":100000,""available_budget"":100000,""yearly_available"":133180.63,""quarter_available"":0}"
1432,2024ΝΑ85300121,5203902,0.00,11000.00,0.00,11000.00,0.00,0.00,10000.00,0.00,2025-04-01 11:53:56.201+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:14.417Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":10000,""available_budget"":10000,""yearly_available"":11000,""quarter_available"":0}"
1433,2024ΝΑ85300122,5203905,0.00,95779.55,0.00,95779.55,0.00,0.00,40000.00,0.00,2025-04-01 11:53:56.631+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:14.816Z"",""ethsia_pistosi"":95779.55,""current_quarter"":2,""katanomes_etous"":40000,""available_budget"":40000,""yearly_available"":95779.55,""quarter_available"":0}"
1434,2024ΝΑ85300123,5203906,0.00,109201.48,0.00,109201.48,0.00,0.00,20000.00,0.00,2025-04-01 11:53:57.051+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:15.225Z"",""ethsia_pistosi"":109201.48,""current_quarter"":2,""katanomes_etous"":20000,""available_budget"":20000,""yearly_available"":109201.48,""quarter_available"":0}"
1440,2024ΝΑ85300124,5203907,0.00,11000.00,0.00,11000.00,0.00,0.00,5000.00,0.00,2025-04-01 11:53:59.609+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:18.568Z"",""ethsia_pistosi"":11000,""current_quarter"":2,""katanomes_etous"":5000,""available_budget"":5000,""yearly_available"":11000,""quarter_available"":0}"
1445,2024ΝΑ85300125,5203908,0.00,5500.00,0.00,5500.00,0.00,0.00,0.00,0.00,2025-04-01 11:54:01.734+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:20.683Z"",""ethsia_pistosi"":5500,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":5500,""quarter_available"":0}"
1446,2024ΝΑ85300126,5203910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2025-04-01 11:54:02.143+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:21.132Z"",""ethsia_pistosi"":0,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":0,""quarter_available"":0}"
1454,2024ΝΑ85300127,5203911,0.00,49253.33,0.00,49253.33,0.00,0.00,40000.00,0.00,2025-04-01 11:54:05.601+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:24.475Z"",""ethsia_pistosi"":49253.33,""current_quarter"":2,""katanomes_etous"":40000,""available_budget"":40000,""yearly_available"":49253.33,""quarter_available"":0}"
1455,2024ΝΑ85300128,5203912,0.00,10362.43,0.00,10362.43,0.00,0.00,5000.00,0.00,2025-04-01 11:54:06.051+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:24.881Z"",""ethsia_pistosi"":10362.43,""current_quarter"":2,""katanomes_etous"":5000,""available_budget"":5000,""yearly_available"":10362.43,""quarter_available"":0}"
1441,2024ΝΑ85300129,5203913,0.00,377313.78,0.00,377313.78,0.00,0.00,50000.00,0.00,2025-04-01 11:54:00.028+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:18.995Z"",""ethsia_pistosi"":377313.78,""current_quarter"":2,""katanomes_etous"":50000,""available_budget"":50000,""yearly_available"":377313.78,""quarter_available"":0}"
1442,2024ΝΑ85300130,5203914,0.00,378365.86,0.00,378365.86,0.00,0.00,200000.00,0.00,2025-04-01 11:54:00.452+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:19.413Z"",""ethsia_pistosi"":378365.86,""current_quarter"":2,""katanomes_etous"":200000,""available_budget"":200000,""yearly_available"":378365.86,""quarter_available"":0}"
1443,2024ΝΑ85300131,5203915,0.00,886765.40,0.00,886765.40,0.00,0.00,500000.00,0.00,2025-04-01 11:54:00.871+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:19.845Z"",""ethsia_pistosi"":886765.4,""current_quarter"":2,""katanomes_etous"":500000,""available_budget"":500000,""yearly_available"":886765.4,""quarter_available"":0}"
1444,2024ΝΑ85300132,5203918,0.00,33000.00,0.00,33000.00,0.00,0.00,0.00,0.00,2025-04-01 11:54:01.315+00,2025-05-28 10:41:25.742954+00,q2,"{""user_view"":0,""updated_at"":""2025-04-11T09:33:20.257Z"",""ethsia_pistosi"":33000,""current_quarter"":2,""katanomes_etous"":0,""available_budget"":0,""yearly_available"":33000,""quarter_available"":0}"
