id,kodikos_dimotikis_enotitas,onoma_dimotikis_enotitas,kodikos_neou_ota,eidos_neou_ota,onoma_neou_ota,kodikos_perifereiakis_enotitas,perifereiaki_enotita,kodikos_perifereias,perifereia
576,915103,ΜΑΡΜΑΡΙΟΥ,9151,ΔΗΜΟΣ,ΚΑΡΥΣΤΟΥ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
577,915104,ΣΤΥΡΕΩΝ,9151,ΔΗΜΟΣ,ΚΑΡΥΣΤΟΥ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
578,915201,ΑΥΛΩΝΟΣ,9152,ΔΗΜΟΣ,ΚΥΜΗΣ-ΑΛΙΒΕΡΙΟΥ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
579,915202,ΔΥΣΤΙΩΝ,9152,ΔΗΜΟΣ,ΚΥΜΗΣ-ΑΛΙΒΕΡΙΟΥ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
580,915203,ΚΟΝΙΣΤΡΩΝ,9152,ΔΗΜΟΣ,ΚΥΜΗΣ-ΑΛΙΒΕΡΙΟΥ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
581,915204,ΚΥΜΗΣ,9152,ΔΗΜΟΣ,ΚΥΜΗΣ-ΑΛΙΒΕΡΙΟΥ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
582,915205,ΤΑΜΥΝΕΩΝ,9152,ΔΗΜΟΣ,ΚΥΜΗΣ-ΑΛΙΒΕΡΙΟΥ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
583,915301,ΕΛΥΜΝΙΩΝ,9153,ΔΗΜΟΣ,ΜΑΝΤΟΥΔΙΟΥ-ΛΙΜΝΗΣ-ΑΓΙΑΣ ΑΝΝΑΣ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
584,915302,ΚΗΡΕΩΣ,9153,ΔΗΜΟΣ,ΜΑΝΤΟΥΔΙΟΥ-ΛΙΜΝΗΣ-ΑΓΙΑΣ ΑΝΝΑΣ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
585,915303,ΝΗΛΕΩΣ,9153,ΔΗΜΟΣ,ΜΑΝΤΟΥΔΙΟΥ-ΛΙΜΝΗΣ-ΑΓΙΑΣ ΑΝΝΑΣ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
586,915401,ΣΚΥΡΟΥ,9154,ΔΗΜΟΣ,ΣΚΥΡΟΥ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
587,915501,ΑΝΘΗΔΩΝΟΣ,9155,ΔΗΜΟΣ,ΧΑΛΚΙΔΕΩΝ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
588,915502,ΑΥΛΙΔΟΣ,9155,ΔΗΜΟΣ,ΧΑΛΚΙΔΕΩΝ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
589,915503,ΛΗΛΑΝΤΙΩΝ,9155,ΔΗΜΟΣ,ΧΑΛΚΙΔΕΩΝ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
590,915504,ΝΕΑΣ ΑΡΤΑΚΗΣ,9155,ΔΗΜΟΣ,ΧΑΛΚΙΔΕΩΝ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
591,915505,ΧΑΛΚΙΔΕΩΝ,9155,ΔΗΜΟΣ,ΧΑΛΚΙΔΕΩΝ,802,ΕΥΒΟΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
592,915601,ΑΓΡΑΦΩΝ,9156,ΔΗΜΟΣ,ΑΓΡΑΦΩΝ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
593,915602,ΑΠΕΡΑΝΤΙΩΝ,9156,ΔΗΜΟΣ,ΑΓΡΑΦΩΝ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
594,915603,ΑΣΠΡΟΠΟΤΑΜΟΥ,9156,ΔΗΜΟΣ,ΑΓΡΑΦΩΝ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
595,915604,ΒΙΝΙΑΝΗΣ,9156,ΔΗΜΟΣ,ΑΓΡΑΦΩΝ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
596,915605,ΦΡΑΓΚΙΣΤΑΣ,9156,ΔΗΜΟΣ,ΑΓΡΑΦΩΝ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
597,915701,ΔΟΜΝΙΣΤΑΣ,9157,ΔΗΜΟΣ,ΚΑΡΠΕΝΗΣΙΟΥ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
598,915702,ΚΑΡΠΕΝΗΣΙΟΥ,9157,ΔΗΜΟΣ,ΚΑΡΠΕΝΗΣΙΟΥ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
599,915703,ΚΤΗΜΕΝΙΩΝ,9157,ΔΗΜΟΣ,ΚΑΡΠΕΝΗΣΙΟΥ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
600,915704,ΠΟΤΑΜΙΑΣ,9157,ΔΗΜΟΣ,ΚΑΡΠΕΝΗΣΙΟΥ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
601,915705,ΠΡΟΥΣΣΟΥ,9157,ΔΗΜΟΣ,ΚΑΡΠΕΝΗΣΙΟΥ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
602,915706,ΦΟΥΡΝΑ,9157,ΔΗΜΟΣ,ΚΑΡΠΕΝΗΣΙΟΥ,803,ΕΥΡΥΤΑΝΙΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
603,915801,ΑΜΦΙΚΛΕΙΑΣ,9158,ΔΗΜΟΣ,ΑΜΦΙΚΛΕΙΑΣ - ΕΛΑΤΕΙΑΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
604,915802,ΕΛΑΤΕΙΑΣ,9158,ΔΗΜΟΣ,ΑΜΦΙΚΛΕΙΑΣ - ΕΛΑΤΕΙΑΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
605,915803,ΤΙΘΟΡΕΑΣ,9158,ΔΗΜΟΣ,ΑΜΦΙΚΛΕΙΑΣ - ΕΛΑΤΕΙΑΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
606,915901,ΔΟΜΟΚΟΥ,9159,ΔΗΜΟΣ,ΔΟΜΟΚΟΥ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
607,915902,ΘΕΣΣΑΛΙΩΤΙΔΟΣ,9159,ΔΗΜΟΣ,ΔΟΜΟΚΟΥ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
608,915903,ΞΥΝΙΑΔΟΣ,9159,ΔΗΜΟΣ,ΔΟΜΟΚΟΥ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
609,916001,ΓΟΡΓΟΠΟΤΑΜΟΥ,9160,ΔΗΜΟΣ,ΛΑΜΙΕΩΝ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
610,916002,ΛΑΜΙΕΩΝ,9160,ΔΗΜΟΣ,ΛΑΜΙΕΩΝ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
611,916003,ΛΕΙΑΝΟΚΛΑΔΙΟΥ,9160,ΔΗΜΟΣ,ΛΑΜΙΕΩΝ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
612,916004,ΠΑΥΛΙΑΝΗΣ,9160,ΔΗΜΟΣ,ΛΑΜΙΕΩΝ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
613,916005,ΥΠΑΤΗΣ,9160,ΔΗΜΟΣ,ΛΑΜΙΕΩΝ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
614,916101,ΑΤΑΛΑΝΤΗΣ,9161,ΔΗΜΟΣ,ΛΟΚΡΩΝ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
615,916102,ΔΑΦΝΟΥΣΙΩΝ,9161,ΔΗΜΟΣ,ΛΟΚΡΩΝ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
616,916103,ΜΑΛΕΣΙΝΗΣ,9161,ΔΗΜΟΣ,ΛΟΚΡΩΝ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
617,916104,ΟΠΟΥΝΤΙΩΝ,9161,ΔΗΜΟΣ,ΛΟΚΡΩΝ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
618,916201,ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΤΥΜΦΡΗΣΤΟΥ,9162,ΔΗΜΟΣ,ΜΑΚΡΑΚΩΜΗΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
619,916202,ΜΑΚΡΑΚΩΜΗΣ,9162,ΔΗΜΟΣ,ΜΑΚΡΑΚΩΜΗΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
620,916203,ΣΠΕΡΧΕΙΑΔΟΣ,9162,ΔΗΜΟΣ,ΜΑΚΡΑΚΩΜΗΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
621,916204,ΤΥΜΦΡΗΣΤΟΥ,9162,ΔΗΜΟΣ,ΜΑΚΡΑΚΩΜΗΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
622,916301,ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,9163,ΔΗΜΟΣ,ΜΩΛΟΥ - ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
623,916302,ΚΑΜΕΝΩΝ ΒΟΥΡΛΩΝ,9163,ΔΗΜΟΣ,ΜΩΛΟΥ - ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
624,916303,ΜΩΛΟΥ,9163,ΔΗΜΟΣ,ΜΩΛΟΥ - ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
625,916401,ΕΧΙΝΑΙΩΝ,9164,ΔΗΜΟΣ,ΣΤΥΛΙΔΟΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
626,916402,ΠΕΛΑΣΓΙΑΣ,9164,ΔΗΜΟΣ,ΣΤΥΛΙΔΟΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
627,916403,ΣΤΥΛΙΔΟΣ,9164,ΔΗΜΟΣ,ΣΤΥΛΙΔΟΣ,804,ΦΘΙΩΤΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
628,916501,ΑΜΦΙΣΣΗΣ,9165,ΔΗΜΟΣ,ΔΕΛΦΩΝ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
629,916502,ΓΑΛΑΞΙΔΙΟΥ,9165,ΔΗΜΟΣ,ΔΕΛΦΩΝ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
630,916503,ΓΡΑΒΙΑΣ,9165,ΔΗΜΟΣ,ΔΕΛΦΩΝ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
631,916504,ΔΕΛΦΩΝ,9165,ΔΗΜΟΣ,ΔΕΛΦΩΝ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
632,916505,ΔΕΣΦΙΝΑΣ,9165,ΔΗΜΟΣ,ΔΕΛΦΩΝ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
633,916506,ΙΤΕΑΣ,9165,ΔΗΜΟΣ,ΔΕΛΦΩΝ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
634,916507,ΚΑΛΛΙΕΩΝ,9165,ΔΗΜΟΣ,ΔΕΛΦΩΝ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
635,916508,ΠΑΡΝΑΣΣΟΥ,9165,ΔΗΜΟΣ,ΔΕΛΦΩΝ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
636,916601,ΒΑΡΔΟΥΣΙΩΝ,9166,ΔΗΜΟΣ,ΔΩΡΙΔΟΣ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
637,916602,ΕΥΠΑΛΙΟΥ,9166,ΔΗΜΟΣ,ΔΩΡΙΔΟΣ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
638,916603,ΛΙΔΩΡΙΚΙΟΥ,9166,ΔΗΜΟΣ,ΔΩΡΙΔΟΣ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
639,916604,ΤΟΛΟΦΩΝΟΣ,9166,ΔΗΜΟΣ,ΔΩΡΙΔΟΣ,805,ΦΩΚΙΔΑΣ,8,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ
640,916701,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,9167,ΔΗΜΟΣ,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
641,916801,ΑΜΑΡΟΥΣΙΟΥ,9168,ΔΗΜΟΣ,ΑΜΑΡΟΥΣΙΟΥ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
642,916901,ΒΡΙΛΗΣΣΙΩΝ,9169,ΔΗΜΟΣ,ΒΡΙΛΗΣΣΙΩΝ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
643,917001,ΗΡΑΚΛΕΙΟΥ,9170,ΔΗΜΟΣ,ΗΡΑΚΛΕΙΟΥ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
644,917101,ΕΚΑΛΗΣ,9171,ΔΗΜΟΣ,ΚΗΦΙΣΙΑΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
645,917102,ΚΗΦΙΣΙΑΣ,9171,ΔΗΜΟΣ,ΚΗΦΙΣΙΑΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
646,917103,ΝΕΑΣ ΕΡΥΘΡΑΙΑΣ,9171,ΔΗΜΟΣ,ΚΗΦΙΣΙΑΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
647,917201,ΛΥΚΟΒΡΥΣΕΩΣ,9172,ΔΗΜΟΣ,ΛΥΚΟΒΡΥΣΗΣ - ΠΕΥΚΗΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
648,917202,ΠΕΥΚΗΣ,9172,ΔΗΜΟΣ,ΛΥΚΟΒΡΥΣΗΣ - ΠΕΥΚΗΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
649,917301,ΜΕΤΑΜΟΡΦΩΣΕΩΣ,9173,ΔΗΜΟΣ,ΜΕΤΑΜΟΡΦΩΣΕΩΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
650,917401,ΝΕΑΣ ΙΩΝΙΑΣ,9174,ΔΗΜΟΣ,ΝΕΑΣ ΙΩΝΙΑΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
651,917501,ΠΑΠΑΓΟΥ,9175,ΔΗΜΟΣ,ΠΑΠΑΓΟΥ - ΧΟΛΑΡΓΟΥ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
652,917502,ΧΟΛΑΡΓΟΥ,9175,ΔΗΜΟΣ,ΠΑΠΑΓΟΥ - ΧΟΛΑΡΓΟΥ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
653,917601,ΜΕΛΙΣΣΙΩΝ,9176,ΔΗΜΟΣ,ΠΕΝΤΕΛΗΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
654,917602,ΝΕΑΣ ΠΕΝΤΕΛΗΣ,9176,ΔΗΜΟΣ,ΠΕΝΤΕΛΗΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
655,917603,ΠΕΝΤΕΛΗΣ,9176,ΔΗΜΟΣ,ΠΕΝΤΕΛΗΣ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
656,917701,ΝΕΟΥ ΨΥΧΙΚΟΥ,9177,ΔΗΜΟΣ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
657,917702,ΦΙΛΟΘΕΗΣ,9177,ΔΗΜΟΣ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
658,917703,ΨΥΧΙΚΟΥ,9177,ΔΗΜΟΣ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
659,917801,ΧΑΛΑΝΔΡΙΟΥ,9178,ΔΗΜΟΣ,ΧΑΛΑΝΔΡΙΟΥ,901,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
660,917901,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9179,ΔΗΜΟΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,902,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
661,918001,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9180,ΔΗΜΟΣ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ - ΚΑΜΑΤΕΡΟΥ,902,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
662,918002,ΚΑΜΑΤΕΡΟΥ,9180,ΔΗΜΟΣ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ - ΚΑΜΑΤΕΡΟΥ,902,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
663,918101,ΑΙΓΑΛΕΩ,9181,ΔΗΜΟΣ,ΑΙΓΑΛΕΩ,902,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
664,918201,"ΙΛΙΟΥ ",9182,ΔΗΜΟΣ,"ΙΛΙΟΥ ",902,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
665,918301,ΠΕΡΙΣΤΕΡΙΟΥ,9183,ΔΗΜΟΣ,ΠΕΡΙΣΤΕΡΙΟΥ,902,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
666,918401,ΠΕΤΡΟΥΠΟΛΕΩΣ,9184,ΔΗΜΟΣ,ΠΕΤΡΟΥΠΟΛΕΩΣ,902,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
667,918501,ΧΑΪΔΑΡΙΟΥ,9185,ΔΗΜΟΣ,ΧΑΪΔΑΡΙΟΥ,902,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
668,918601,ΑΘΗΝΑΙΩΝ,9186,ΔΗΜΟΣ,ΑΘΗΝΑΙΩΝ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
669,918701,ΒΥΡΩΝΟΣ,9187,ΔΗΜΟΣ,ΒΥΡΩΝΟΣ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
670,918801,ΓΑΛΑΤΣΙΟΥ,9188,ΔΗΜΟΣ,ΓΑΛΑΤΣΙΟΥ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
671,918901,ΔΑΦΝΗΣ,9189,ΔΗΜΟΣ,ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
672,918902,ΥΜΗΤΤΟΥ,9189,ΔΗΜΟΣ,ΔΑΦΝΗΣ - ΥΜΗΤΤΟΥ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
673,919001,ΖΩΓΡΑΦΟΥ,9190,ΔΗΜΟΣ,ΖΩΓΡΑΦΟΥ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
674,919101,ΗΛΙΟΥΠΟΛΕΩΣ,9191,ΔΗΜΟΣ,ΗΛΙΟΥΠΟΛΕΩΣ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
675,919201,ΚΑΙΣΑΡΙΑΝΗΣ,9192,ΔΗΜΟΣ,ΚΑΙΣΑΡΙΑΝΗΣ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
676,919301,ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,9193,ΔΗΜΟΣ,ΦΙΛΑΔΕΛΦΕΙΑΣ - ΧΑΛΚΗΔΟΝΟΣ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
677,919302,ΝΕΑΣ ΧΑΛΚΗΔΟΝΟΣ,9193,ΔΗΜΟΣ,ΦΙΛΑΔΕΛΦΕΙΑΣ - ΧΑΛΚΗΔΟΝΟΣ,903,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
678,919401,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,9194,ΔΗΜΟΣ,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
679,919501,ΑΛΙΜΟΥ,9195,ΔΗΜΟΣ,ΑΛΙΜΟΥ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
680,919601,ΓΛΥΦΑΔΑΣ,9196,ΔΗΜΟΣ,ΓΛΥΦΑΔΑΣ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
681,919701,ΑΡΓΥΡΟΥΠΟΛΕΩΣ,9197,ΔΗΜΟΣ,ΕΛΛΗΝΙΚΟΥ - ΑΡΓΥΡΟΥΠΟΛΗΣ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
682,919702,ΕΛΛΗΝΙΚΟΥ,9197,ΔΗΜΟΣ,ΕΛΛΗΝΙΚΟΥ - ΑΡΓΥΡΟΥΠΟΛΗΣ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
